center_id,meal_id,category,cuisine,last_week,last_checkout_price,last_base_price,last_promotion,last_homepage_featured,last_num_orders,qty_history,num_history_weeks
36,1445,Seafood,Continental,145,727.53,727.53,0,0,55.0,"[243, 95, 14, 94, 107, 42, 53, 67, 81, 352, 242, 55]",12
36,1525,Other Snacks,Thai,145,320.13,319.13,0,0,269.0,"[339, 379, 258, 622, 393, 406, 351, 229, 351, 297, 230, 269]",12
36,1543,Desert,Indian,145,484.03,484.03,0,0,28.0,"[40, 80, 55, 297, 175, 123, 122, 67, 54, 69, 122, 28]",12
36,1558,Pizza,Continental,145,564.6,564.6,0,0,53.0,"[68, 351, 148, 80, 80, 69, 94, 581, 269, 135, 96, 53]",12
36,1571,Fish,Continental,145,640.23,641.23,0,0,108.0,"[161, 121, 150, 202, 81, 270, 325, 108, 202, 53, 94, 108]",12
36,1727,Rice Bowl,Indian,145,464.63,464.63,0,0,215.0,"[460, 1336, 1160, 879, 269, 311, 269, 270, 270, 270, 163, 215]",12
36,1754,Sandwich,Italian,145,318.16,318.16,0,0,607.0,"[486, 567, 797, 501, 446, 446, 662, 554, 460, 703, 661, 607]",12
36,1770,Biryani,Indian,145,486.03,486.03,0,0,27.0,"[28, 40, 15, 15, 42, 28, 27, 67, 40, 26, 13, 27]",12
36,1778,Beverages,Italian,145,190.18,190.18,0,0,392.0,"[568, 189, 257, 298, 431, 622, 649, 419, 501, 431, 582, 392]",12
36,1803,Extras,Thai,145,217.31,216.31,0,0,338.0,"[244, 229, 216, 433, 474, 204, 312, 323, 311, 136, 231, 338]",12
36,1847,Soup,Thai,145,195.0,194.0,0,0,121.0,"[121, 69, 109, 67, 40, 69, 96, 121, 107, 82, 123, 121]",12
36,1878,Starters,Thai,145,320.13,321.13,0,1,202.0,"[107, 161, 204, 107, 135, 163, 123, 189, 68, 134, 149, 202]",12
36,1885,Beverages,Thai,145,157.17,158.17,0,0,878.0,"[1093, 1404, 1297, 1188, 1147, 1430, 1392, 1403, 1107, 1215, 1189, 878]",12
36,1902,Biryani,Indian,145,445.23,446.23,0,0,55.0,"[14, 13, 15, 27, 15, 53, 42, 68, 40, 26, 15, 55]",12
36,1962,Pizza,Continental,145,563.6,562.6,0,0,204.0,"[296, 445, 566, 339, 215, 270, 350, 1066, 1026, 312, 406, 204]",12
36,1971,Sandwich,Italian,145,346.35,344.35,0,0,134.0,"[231, 204, 271, 122, 81, 202, 298, 271, 229, 188, 230, 134]",12
36,1993,Beverages,Thai,145,157.14,157.14,0,0,177.0,"[690, 243, 647, 635, 757, 824, 960, 690, 499, 634, 621, 177]",12
36,2126,Pasta,Italian,145,485.03,485.03,0,0,67.0,"[54, 109, 96, 67, 40, 94, 55, 107, 40, 13, 28, 67]",12
36,2139,Beverages,Indian,145,281.33,282.33,0,0,80.0,"[41, 40, 41, 27, 108, 14, 53, 68, 55, 122, 28, 80]",12
36,2290,Rice Bowl,Indian,145,282.33,281.33,0,0,528.0,"[2214, 406, 433, 404, 675, 730, 769, 541, 567, 756, 784, 528]",12
36,2304,Desert,Indian,145,485.03,484.03,0,0,94.0,"[42, 55, 14, 298, 188, 69, 40, 41, 14, 96, 54, 94]",12
36,2306,Pasta,Italian,145,244.5,336.62,1,1,68.0,"[42, 42, 41, 55, 14, 134, 27, 53, 14, 14, 41, 68]",12
36,2322,Beverages,Continental,145,383.18,383.18,0,0,203.0,"[150, 257, 217, 269, 42, 108, 122, 109, 82, 162, 107, 203]",12
36,2444,Seafood,Continental,145,728.53,727.53,0,0,55.0,"[377, 350, 40, 82, 53, 41, 53, 94, 53, 324, 256, 55]",12
36,2490,Salad,Italian,145,292.03,291.03,0,0,161.0,"[229, 296, 337, 351, 312, 312, 540, 150, 229, 258, 231, 161]",12
36,2492,Desert,Indian,145,389.03,388.03,0,0,55.0,"[175, 26, 176, 54, 55, 28, 53, 41, 54, 55, 67, 55]",12
36,2494,Soup,Thai,145,196.0,244.5,0,1,135.0,"[107, 188, 69, 135, 26, 123, 242, 134, 177, 121, 188, 135]",12
36,2539,Beverages,Thai,145,160.11,158.11,0,0,216.0,"[242, 108, 351, 271, 269, 324, 229, 310, 257, 242, 189, 216]",12
36,2569,Salad,Italian,145,242.53,339.56,0,0,432.0,"[338, 229, 270, 298, 177, 312, 161, 230, 242, 244, 648, 432]",12
36,2577,Starters,Thai,145,320.13,319.13,0,0,107.0,"[94, 150, 68, 95, 163, 82, 109, 136, 67, 26, 14, 107]",12
36,2581,Pizza,Continental,145,564.6,563.6,0,0,123.0,"[107, 177, 258, 148, 215, 68, 230, 541, 404, 121, 271, 123]",12
36,2631,Beverages,Indian,145,155.26,153.26,0,0,40.0,"[269, 40, 148, 122, 135, 150, 148, 53, 53, 69, 54, 40]",12
36,2640,Starters,Thai,145,320.13,321.13,0,0,40.0,"[190, 204, 217, 216, 216, 80, 163, 217, 296, 136, 230, 40]",12
36,2664,Salad,Italian,145,242.53,336.65,0,0,393.0,"[136, 121, 270, 285, 202, 215, 217, 135, 231, 216, 649, 393]",12
36,2704,Other Snacks,Thai,145,319.13,320.13,0,0,230.0,"[190, 296, 108, 392, 501, 243, 269, 256, 162, 188, 121, 230]",12
36,2707,Beverages,Italian,145,231.83,231.83,0,0,985.0,"[663, 176, 661, 528, 648, 769, 783, 757, 944, 851, 582, 985]",12
36,2760,Other Snacks,Thai,145,165.93,241.53,0,0,474.0,"[135, 188, 269, 162, 190, 323, 256, 271, 231, 271, 311, 474]",12
36,2826,Sandwich,Italian,145,377.33,378.33,0,0,486.0,"[568, 621, 580, 581, 743, 541, 744, 404, 554, 513, 418, 486]",12
36,2867,Seafood,Continental,145,728.53,726.53,0,0,80.0,"[391, 109, 68, 95, 67, 53, 55, 40, 68, 257, 148, 80]",12
36,2956,Fish,Continental,145,639.23,639.23,0,0,136.0,"[189, 122, 136, 176, 149, 230, 188, 163, 136, 175, 149, 136]",12
39,1062,Beverages,Italian,145,159.11,157.14,1,0,393.0,"[339, 296, 420, 391, 243, 377, 350, 365, 392, 338, 391, 393]",12
39,1109,Rice Bowl,Indian,145,284.24,284.24,0,0,323.0,"[485, 202, 215, 215, 217, 229, 231, 162, 215, 270, 271, 323]",12
39,1207,Beverages,Continental,145,358.96,357.96,0,0,94.0,"[95, 81, 122, 69, 14, 54, 81, 53, 42, 40, 27, 94]",12
39,1216,Pasta,Italian,145,416.13,418.13,0,0,26.0,"[40, 28, 55, 67, 41, 94, 68, 54, 40, 80, 53, 26]",12
39,1230,Beverages,Continental,145,350.2,349.2,0,0,162.0,"[94, 122, 108, 203, 27, 40, 94, 15, 148, 81, 54, 162]",12
39,1247,Biryani,Indian,145,446.23,446.23,0,0,14.0,"[42, 15, 13, 14, 14, 14, 15, 27, 26, 13, 15, 14]",12
39,1248,Beverages,Indian,145,154.26,155.26,0,0,27.0,"[405, 405, 203, 202, 244, 122, 161, 69, 68, 161, 28, 27]",12
39,1445,Seafood,Continental,145,727.53,727.53,0,0,15.0,"[14, 41, 13, 82, 69, 14, 13, 14, 27, 40, 54, 15]",12
39,1525,Other Snacks,Thai,145,320.13,321.13,0,0,15.0,"[27, 13, 27, 15, 28, 26, 53, 14, 15, 26, 14, 15]",12
39,1543,Desert,Indian,145,484.09,482.09,0,0,96.0,"[67, 82, 55, 134, 284, 163, 176, 108, 134, 108, 136, 96]",12
39,1558,Pizza,Continental,145,512.19,513.19,0,0,68.0,"[217, 365, 257, 134, 82, 134, 148, 379, 283, 190, 270, 68]",12
39,1571,Fish,Continental,142,581.03,582.03,0,0,13.0,"[15, 15, 13, 40, 41, 14, 81, 15, 26, 15, 14, 13]",12
39,1727,Rice Bowl,Indian,145,423.95,421.95,0,0,391.0,"[661, 541, 770, 647, 512, 607, 351, 229, 161, 636, 365, 391]",12
39,1754,Sandwich,Italian,145,288.15,287.15,0,0,932.0,"[1202, 1295, 1079, 810, 620, 1079, 958, 944, 1053, 1080, 1080, 932]",12
39,1770,Biryani,Indian,143,484.03,485.03,0,0,15.0,"[15, 14, 13, 13, 14, 27, 27, 27, 27, 14, 26, 15]",12
39,1778,Beverages,Italian,145,152.32,161.08,1,0,107.0,"[310, 161, 108, 189, 161, 150, 68, 190, 243, 202, 175, 107]",12
39,1878,Starters,Thai,145,321.13,321.13,0,0,41.0,"[40, 26, 26, 55, 26, 28, 42, 122, 15, 15, 40, 41]",12
39,1885,Beverages,Thai,145,119.31,120.31,0,0,177.0,"[258, 257, 242, 188, 188, 134, 204, 215, 269, 202, 150, 177]",12
39,1902,Biryani,Indian,142,447.23,445.23,0,0,13.0,"[13, 13, 14, 13, 13, 27, 14, 15, 14, 14, 14, 13]",12
39,1962,Pizza,Continental,145,511.19,512.19,0,0,177.0,"[258, 296, 203, 189, 256, 229, 243, 580, 472, 256, 350, 177]",12
39,1971,Sandwich,Italian,145,291.06,289.06,0,0,513.0,"[473, 472, 431, 123, 82, 310, 512, 392, 298, 419, 540, 513]",12
39,1993,Beverages,Thai,145,116.4,116.4,0,0,188.0,"[175, 94, 242, 176, 163, 243, 284, 270, 337, 323, 283, 188]",12
39,2104,Fish,Continental,143,581.03,581.03,0,0,13.0,"[14, 14, 13, 13, 27, 27, 13, 26, 69, 27, 26, 13]",12
39,2126,Pasta,Italian,145,436.53,507.31,0,0,27.0,"[26, 40, 53, 26, 55, 42, 96, 27, 68, 27, 54, 27]",12
39,2139,Beverages,Indian,145,260.93,261.93,0,0,26.0,"[54, 54, 28, 26, 108, 15, 13, 41, 26, 14, 15, 26]",12
39,2290,Rice Bowl,Indian,145,251.26,250.26,0,0,378.0,"[2538, 810, 837, 528, 582, 784, 715, 595, 663, 688, 310, 378]",12
39,2304,Desert,Indian,145,482.09,482.09,0,0,94.0,"[81, 107, 121, 162, 162, 324, 42, 69, 55, 123, 96, 94]",12
39,2306,Pasta,Italian,145,241.53,335.62,1,0,54.0,"[15, 13, 15, 14, 14, 28, 41, 136, 13, 54, 14, 54]",12
39,2322,Beverages,Continental,141,368.63,369.63,0,0,26.0,"[188, 67, 243, 203, 41, 94, 80, 15, 55, 67, 108, 26]",12
39,2444,Seafood,Continental,144,583.03,726.53,1,1,68.0,"[108, 14, 15, 14, 40, 40, 123, 96, 28, 28, 26, 68]",12
39,2490,Salad,Italian,145,274.57,273.57,0,0,283.0,"[366, 393, 296, 256, 296, 392, 635, 296, 176, 244, 365, 283]",12
39,2492,Desert,Indian,145,446.23,446.23,0,0,68.0,"[149, 189, 40, 81, 41, 54, 68, 69, 95, 67, 55, 68]",12
39,2539,Beverages,Thai,145,120.34,120.34,0,0,69.0,"[148, 42, 176, 68, 163, 55, 95, 94, 122, 123, 108, 69]",12
39,2569,Salad,Italian,145,243.53,334.71,0,0,863.0,"[1133, 837, 404, 473, 458, 744, 771, 811, 783, 1552, 1095, 863]",12
39,2577,Starters,Thai,145,321.13,320.13,0,0,13.0,"[27, 13, 15, 15, 42, 15, 41, 26, 13, 13, 15, 13]",12
39,2581,Pizza,Continental,145,512.19,512.19,0,0,107.0,"[121, 393, 500, 163, 95, 53, 135, 447, 350, 134, 189, 107]",12
39,2631,Beverages,Indian,145,153.26,153.26,0,0,82.0,"[594, 391, 364, 176, 242, 108, 271, 41, 204, 134, 150, 82]",12
39,2640,Starters,Thai,145,321.13,321.13,0,0,15.0,"[40, 28, 26, 69, 42, 27, 67, 28, 55, 55, 68, 15]",12
39,2664,Salad,Italian,145,243.47,283.3,0,0,891.0,"[634, 499, 310, 378, 458, 661, 553, 647, 648, 1242, 729, 891]",12
39,2704,Other Snacks,Thai,145,319.13,320.13,0,0,14.0,"[80, 67, 42, 40, 41, 15, 67, 40, 42, 26, 41, 14]",12
39,2707,Beverages,Italian,145,192.09,193.09,0,0,150.0,"[188, 94, 297, 269, 177, 202, 230, 217, 337, 285, 177, 150]",12
39,2760,Other Snacks,Thai,145,183.36,261.93,0,0,15.0,"[15, 13, 13, 41, 13, 26, 26, 14, 27, 40, 28, 15]",12
39,2826,Sandwich,Italian,145,327.92,327.92,0,0,215.0,"[501, 271, 242, 216, 379, 554, 270, 284, 242, 431, 176, 215]",12
39,2867,Seafood,Continental,144,582.03,726.53,1,1,41.0,"[15, 28, 26, 27, 42, 14, 27, 14, 27, 28, 27, 41]",12
39,2956,Fish,Continental,80,583.03,581.03,0,0,14.0,"[15, 28, 54, 14]",4
41,1062,Beverages,Italian,145,195.03,195.03,0,0,123.0,"[121, 189, 149, 82, 80, 162, 163, 134, 80, 163, 135, 123]",12
41,1109,Rice Bowl,Indian,145,310.43,309.43,0,0,204.0,"[122, 163, 148, 123, 202, 284, 202, 150, 176, 217, 123, 204]",12
41,1198,Extras,Thai,44,161.05,321.13,0,0,28.0,"[42, 42, 81, 14, 26, 26, 15, 27, 69, 15, 94, 28]",12
41,1207,Beverages,Continental,145,390.0,388.0,0,0,42.0,"[26, 67, 189, 108, 82, 15, 42, 123, 28, 40, 40, 42]",12
41,1216,Pasta,Italian,144,291.03,418.13,0,0,40.0,"[40, 26, 41, 14, 13, 14, 15, 40, 28, 14, 28, 40]",12
41,1230,Beverages,Continental,145,386.12,533.53,0,0,107.0,"[69, 190, 188, 107, 27, 15, 162, 54, 13, 69, 163, 107]",12
41,1247,Biryani,Indian,129,445.23,447.23,0,0,13.0,"[15, 14, 15, 13, 26, 28, 13]",7
41,1248,Beverages,Indian,16,45.62,253.23,0,0,123.0,"[15, 27, 123]",3
41,1311,Extras,Thai,43,162.05,214.43,0,0,27.0,"[67, 15, 82, 42, 81, 27, 135, 67, 54, 54, 121, 27]",12
41,1438,Soup,Thai,145,196.0,195.0,0,0,55.0,"[28, 54, 15, 26, 15, 68, 41, 42, 53, 40, 14, 55]",12
41,1445,Seafood,Continental,37,668.33,668.33,0,0,15.0,"[80, 41, 55, 27, 81, 14, 15, 14, 13, 15, 13, 15]",12
41,1525,Other Snacks,Thai,141,321.13,321.13,0,0,28.0,"[27, 41, 41, 13, 42, 14, 13, 28, 26, 14, 54, 28]",12
41,1543,Desert,Indian,145,486.03,486.03,0,0,55.0,"[40, 94, 42, 121, 82, 41, 26, 15, 67, 95, 53, 55]",12
41,1558,Pizza,Continental,145,564.6,562.6,0,0,94.0,"[95, 81, 122, 109, 54, 67, 135, 54, 121, 68, 94, 94]",12
41,1727,Rice Bowl,Indian,145,372.48,466.63,0,0,150.0,"[176, 500, 324, 310, 176, 256, 177, 150, 297, 161, 41, 150]",12
41,1754,Sandwich,Italian,145,319.16,318.16,0,0,325.0,"[270, 311, 215, 229, 95, 215, 352, 242, 215, 365, 324, 325]",12
41,1770,Biryani,Indian,145,484.03,485.03,0,0,15.0,"[14, 13, 13, 13, 14, 15]",6
41,1778,Beverages,Italian,145,193.03,193.03,0,0,69.0,"[135, 161, 96, 136, 81, 109, 257, 136, 148, 230, 162, 69]",12
41,1803,Extras,Thai,44,162.05,214.43,0,0,28.0,"[42, 55, 14, 27, 55, 40, 54, 68, 82, 94, 54, 28]",12
41,1847,Soup,Thai,144,196.0,194.0,0,0,28.0,"[13, 14, 26, 28, 14, 15, 26, 27, 14, 14, 13, 28]",12
41,1878,Starters,Thai,140,320.13,319.13,0,0,13.0,"[54, 41, 15, 13, 13, 26, 15, 13, 40, 15, 15, 13]",12
41,1885,Beverages,Thai,145,160.11,159.11,0,0,109.0,"[107, 190, 69, 108, 136, 107, 135, 136, 122, 96, 176, 109]",12
41,1902,Biryani,Indian,132,445.23,446.23,0,0,41.0,"[28, 14, 14, 14, 15, 14, 13, 15, 13, 15, 26, 41]",12
41,1962,Pizza,Continental,145,562.6,563.6,0,0,377.0,"[108, 283, 204, 123, 177, 123, 243, 270, 175, 161, 204, 377]",12
41,1971,Sandwich,Italian,145,345.35,344.35,0,0,96.0,"[1323, 80, 134, 95, 14, 161, 135, 15, 40, 40, 69, 96]",12
41,1993,Beverages,Thai,145,158.11,160.11,0,0,54.0,"[40, 28, 135, 95, 67, 149, 203, 94, 55, 134, 109, 54]",12
41,2126,Pasta,Italian,145,486.03,485.03,0,0,15.0,"[14, 27, 28, 27, 14, 26, 13, 26, 15, 15, 13, 15]",12
41,2139,Beverages,Indian,145,262.93,291.03,0,0,13.0,"[28, 13, 55, 27, 27, 27, 27, 27, 54, 14, 13, 13]",12
41,2290,Rice Bowl,Indian,145,257.11,297.79,0,0,81.0,"[501, 325, 296, 121, 148, 285, 539, 215, 148, 310, 419, 81]",12
41,2304,Desert,Indian,144,485.03,486.03,0,0,40.0,"[27, 28, 14, 40, 41, 13, 26, 26, 13, 54, 28, 40]",12
41,2306,Pasta,Italian,144,290.03,336.62,0,0,13.0,"[15, 69, 13, 40, 15, 13, 13, 13, 14, 15, 14, 13]",12
41,2322,Beverages,Continental,145,389.0,461.75,0,0,107.0,"[231, 95, 122, 148, 96, 68, 271, 81, 53, 67, 162, 107]",12
41,2490,Salad,Italian,145,291.03,290.03,0,0,81.0,"[121, 310, 203, 121, 94, 366, 944, 202, 108, 134, 176, 81]",12
41,2492,Desert,Indian,113,387.03,387.03,0,0,94.0,"[67, 69, 15, 68, 67, 14, 54, 94, 41, 27, 28, 94]",12
41,2539,Beverages,Thai,145,160.11,159.11,0,0,109.0,"[81, 28, 28, 28, 14, 41, 28, 26, 41, 81, 67, 109]",12
41,2569,Salad,Italian,145,273.54,337.56,0,0,123.0,"[136, 107, 150, 67, 108, 162, 55, 53, 68, 149, 190, 123]",12
41,2577,Starters,Thai,144,321.13,319.13,0,0,14.0,"[26, 13, 28, 26, 28, 28, 14, 13, 14, 15, 13, 14]",12
41,2581,Pizza,Continental,145,563.6,562.6,0,0,215.0,"[67, 94, 175, 82, 55, 135, 40, 149, 229, 134, 310, 215]",12
41,2631,Beverages,Indian,20,252.23,252.23,0,0,14.0,"[148, 123, 108, 96, 28, 13, 26, 15, 163, 41, 54, 14]",12
41,2640,Starters,Thai,144,319.13,321.13,0,0,26.0,"[15, 13, 42, 13, 14, 15, 55, 15, 15, 26, 40, 26]",12
41,2664,Salad,Italian,145,291.03,324.95,0,0,242.0,"[149, 204, 96, 107, 94, 242, 109, 69, 107, 350, 298, 242]",12
41,2704,Other Snacks,Thai,145,320.13,320.13,0,0,13.0,"[27, 53, 55, 28, 42, 28, 15, 14, 27, 14, 13, 13]",12
41,2707,Beverages,Italian,145,241.53,241.53,0,0,94.0,"[54, 13, 68, 28, 94, 95, 94, 80, 94, 42, 26, 94]",12
41,2760,Other Snacks,Thai,144,163.99,241.53,0,0,14.0,"[55, 15, 13, 14, 14, 13, 14, 15, 13, 15, 42, 14]",12
41,2826,Sandwich,Italian,145,379.33,377.33,0,0,54.0,"[107, 80, 107, 94, 108, 96, 26, 42, 136, 107, 40, 54]",12
42,1062,Beverages,Italian,145,162.05,160.05,1,0,297.0,"[163, 310, 433, 270, 176, 162, 283, 256, 310, 202, 270, 297]",12
42,1109,Rice Bowl,Indian,145,311.43,311.43,0,0,256.0,"[703, 339, 325, 285, 297, 555, 392, 325, 485, 243, 418, 256]",12
42,1207,Beverages,Continental,145,355.02,356.02,0,0,41.0,"[53, 41, 81, 54, 41, 82, 53, 68, 54, 26, 68, 41]",12
42,1216,Pasta,Italian,145,413.25,413.25,0,0,69.0,"[27, 42, 96, 40, 95, 42, 28, 27, 15, 67, 53, 69]",12
42,1230,Beverages,Continental,145,365.75,363.75,0,0,136.0,"[95, 28, 27, 80, 107, 41, 162, 82, 67, 40, 15, 136]",12
42,1247,Biryani,Indian,145,446.23,445.23,0,0,81.0,"[27, 27, 40, 14, 41, 81, 94, 42, 26, 13, 54, 81]",12
42,1248,Beverages,Indian,145,145.5,146.5,0,0,54.0,"[13, 96, 176, 95, 68, 68, 40, 82, 27, 27, 13, 54]",12
42,1445,Seafood,Continental,145,727.53,728.53,0,0,55.0,"[177, 15, 54, 27, 40, 14, 27, 80, 26, 94, 68, 55]",12
42,1525,Other Snacks,Thai,145,320.13,319.13,0,0,95.0,"[134, 107, 68, 230, 123, 134, 53, 41, 82, 55, 41, 95]",12
42,1543,Desert,Indian,145,482.09,483.09,0,0,53.0,"[82, 53, 54, 148, 107, 13, 27, 68, 81, 55, 82, 53]",12
42,1558,Pizza,Continental,145,549.08,549.08,0,0,136.0,"[95, 150, 134, 121, 42, 107, 107, 242, 176, 68, 134, 136]",12
42,1571,Fish,Continental,145,582.03,581.03,0,0,81.0,"[123, 108, 67, 123, 108, 204, 161, 149, 42, 95, 27, 81]",12
42,1727,Rice Bowl,Indian,145,445.23,446.23,0,0,134.0,"[150, 404, 663, 539, 782, 134, 122, 123, 149, 229, 162, 134]",12
42,1754,Sandwich,Italian,145,330.83,329.83,0,0,391.0,"[391, 310, 323, 324, 242, 352, 285, 230, 285, 244, 296, 391]",12
42,1770,Biryani,Indian,145,426.83,486.03,0,0,15.0,"[42, 27, 15, 15, 28, 27, 14, 28, 42, 28, 67, 15]",12
42,1778,Beverages,Italian,145,142.59,162.02,1,1,269.0,"[204, 932, 68, 204, 108, 216, 150, 217, 81, 1376, 150, 269]",12
42,1878,Starters,Thai,145,319.13,320.13,0,0,311.0,"[215, 243, 161, 258, 216, 189, 270, 202, 297, 161, 296, 311]",12
42,1885,Beverages,Thai,145,140.71,140.71,0,0,377.0,"[244, 230, 269, 405, 283, 460, 323, 312, 365, 296, 296, 377]",12
42,1902,Biryani,Indian,144,447.23,446.23,0,0,13.0,"[13, 14, 26, 15, 28, 15, 55, 14, 54, 54, 26, 13]",12
42,1962,Pizza,Continental,145,549.08,547.08,0,0,175.0,"[162, 284, 393, 177, 243, 298, 270, 485, 405, 175, 148, 175]",12
42,1971,Sandwich,Italian,145,329.86,328.86,0,0,122.0,"[122, 108, 177, 122, 107, 325, 188, 122, 148, 190, 177, 122]",12
42,1993,Beverages,Thai,145,137.74,138.74,0,0,258.0,"[243, 27, 269, 162, 258, 447, 325, 271, 472, 297, 339, 258]",12
42,2104,Fish,Continental,145,581.03,582.03,0,0,40.0,"[28, 15, 68, 53, 28, 81, 82, 53, 67, 27, 54, 40]",12
42,2126,Pasta,Italian,145,436.53,472.42,0,1,41.0,"[42, 82, 28, 54, 26, 41, 14, 53, 82, 53, 13, 41]",12
42,2139,Beverages,Indian,145,292.03,291.03,0,0,15.0,"[53, 13, 27, 41, 42, 42, 27, 41, 28, 26, 15, 15]",12
42,2290,Rice Bowl,Indian,145,299.79,299.79,0,0,107.0,"[1539, 377, 350, 472, 338, 285, 283, 485, 528, 296, 378, 107]",12
42,2304,Desert,Indian,145,482.09,482.09,0,0,14.0,"[14, 26, 14, 28, 162, 67, 26, 26, 15, 26, 28, 14]",12
42,2306,Pasta,Italian,145,242.53,335.62,1,1,67.0,"[15, 15, 40, 13, 15, 15, 123, 189, 27, 14, 14, 67]",12
42,2322,Beverages,Continental,145,363.78,363.78,0,0,109.0,"[94, 121, 121, 42, 69, 82, 122, 42, 109, 27, 69, 109]",12
42,2444,Seafood,Continental,145,727.53,728.53,0,0,28.0,"[108, 68, 13, 54, 40, 13, 27, 28, 13, 121, 69, 28]",12
42,2490,Salad,Italian,145,260.93,290.03,0,0,134.0,"[148, 108, 121, 190, 123, 135, 230, 81, 123, 81, 40, 134]",12
42,2492,Desert,Indian,145,454.93,454.93,0,0,28.0,"[109, 67, 82, 54, 68, 80, 42, 40, 109, 53, 81, 28]",12
42,2539,Beverages,Thai,145,135.83,134.83,0,0,122.0,"[163, 82, 82, 82, 67, 135, 123, 258, 109, 121, 230, 122]",12
42,2569,Salad,Italian,145,244.5,323.07,0,0,352.0,"[175, 55, 95, 135, 94, 94, 94, 80, 67, 68, 243, 352]",12
42,2577,Starters,Thai,145,321.13,320.13,0,0,82.0,"[122, 148, 107, 82, 122, 149, 135, 135, 67, 95, 82, 82]",12
42,2581,Pizza,Continental,145,547.08,549.08,0,0,81.0,"[109, 67, 161, 162, 136, 148, 161, 352, 283, 121, 149, 81]",12
42,2631,Beverages,Indian,145,155.26,155.26,0,0,94.0,"[244, 42, 55, 135, 95, 163, 136, 54, 27, 27, 67, 94]",12
42,2640,Starters,Thai,145,320.13,319.13,0,0,204.0,"[148, 242, 283, 296, 243, 244, 405, 419, 379, 229, 215, 204]",12
42,2664,Salad,Italian,145,248.38,322.07,0,0,270.0,"[148, 176, 81, 96, 190, 188, 107, 121, 95, 122, 311, 270]",12
42,2704,Other Snacks,Thai,145,319.13,319.13,0,0,162.0,"[242, 217, 204, 391, 486, 323, 256, 94, 94, 122, 150, 162]",12
42,2707,Beverages,Italian,145,207.58,233.83,0,0,230.0,"[231, 150, 244, 310, 204, 257, 204, 176, 216, 215, 271, 230]",12
42,2760,Other Snacks,Thai,145,184.36,260.93,0,0,177.0,"[68, 82, 121, 122, 150, 123, 80, 42, 134, 107, 175, 177]",12
42,2826,Sandwich,Italian,145,326.92,327.92,0,0,121.0,"[163, 175, 352, 378, 230, 215, 256, 161, 204, 175, 257, 121]",12
42,2867,Seafood,Continental,144,582.03,727.53,1,0,109.0,"[136, 41, 15, 40, 69, 54, 14, 107, 26, 109, 96, 109]",12
42,2956,Fish,Continental,145,581.03,581.03,0,0,80.0,"[123, 96, 134, 95, 150, 135, 150, 41, 40, 107, 94, 80]",12
43,1062,Beverages,Italian,145,190.18,189.18,0,0,1012.0,"[960, 810, 1025, 919, 784, 1106, 1135, 1053, 999, 1338, 999, 1012]",12
43,1109,Rice Bowl,Indian,145,283.3,283.3,0,0,1796.0,"[1850, 1106, 1364, 743, 1390, 1621, 1580, 1309, 904, 1835, 1457, 1796]",12
43,1198,Extras,Thai,145,171.75,194.0,0,0,620.0,"[486, 811, 891, 729, 649, 771, 784, 796, 634, 593, 634, 620]",12
43,1207,Beverages,Continental,145,379.27,379.27,0,0,94.0,"[190, 176, 177, 244, 41, 82, 163, 177, 134, 109, 175, 94]",12
43,1216,Pasta,Italian,145,407.43,408.43,0,0,175.0,"[95, 107, 109, 150, 109, 204, 135, 161, 96, 337, 311, 175]",12
43,1230,Beverages,Continental,145,378.3,380.3,0,0,135.0,"[134, 150, 243, 296, 136, 69, 148, 163, 134, 242, 175, 135]",12
43,1247,Biryani,Indian,145,445.23,447.23,0,0,42.0,"[40, 26, 14, 42, 28, 96, 69, 15, 40, 14, 55, 42]",12
43,1248,Beverages,Indian,145,163.99,161.99,0,0,81.0,"[836, 527, 742, 270, 284, 283, 258, 176, 150, 81, 161, 81]",12
43,1311,Extras,Thai,145,161.05,160.05,0,0,971.0,"[1026, 1107, 1013, 931, 917, 1133, 770, 865, 918, 850, 1338, 971]",12
43,1438,Soup,Thai,145,196.0,195.0,0,0,162.0,"[122, 94, 121, 107, 122, 215, 190, 270, 204, 121, 162, 162]",12
43,1445,Seafood,Continental,144,485.03,727.53,1,0,270.0,"[325, 311, 82, 14, 13, 15, 26, 15, 54, 27, 338, 270]",12
43,1525,Other Snacks,Thai,145,319.13,319.13,0,0,433.0,"[365, 365, 391, 690, 891, 459, 514, 365, 324, 366, 311, 433]",12
43,1543,Desert,Indian,145,480.21,478.21,0,0,216.0,"[68, 202, 27, 487, 393, 229, 188, 202, 123, 190, 188, 216]",12
43,1558,Pizza,Continental,145,561.63,563.63,0,0,270.0,"[149, 446, 431, 163, 230, 216, 215, 743, 513, 215, 393, 270]",12
43,1571,Fish,Continental,145,640.23,640.23,0,0,80.0,"[108, 123, 149, 69, 135, 257, 284, 122, 95, 177, 135, 80]",12
43,1727,Rice Bowl,Indian,145,464.63,464.63,0,0,555.0,"[838, 3767, 3320, 1957, 608, 783, 823, 690, 662, 770, 688, 555]",12
43,1754,Sandwich,Italian,145,310.4,312.4,0,0,1147.0,"[836, 1553, 838, 717, 635, 1039, 1079, 796, 756, 946, 1095, 1147]",12
43,1770,Biryani,Indian,145,486.03,485.03,0,0,27.0,"[28, 69, 40, 27, 69, 40, 14, 26, 13, 27, 55, 27]",12
